sample2,sample1,polly
Male,American,0,50,50
Male,American,25,50,50
Male,American,50,50,50
Male,American,75,50,50
Male,American,100,50,50
Male,American,0,50,50
Male,American,25,50,50
Male,American,50,50,50
Male,American,75,50,50
Male,American,100,50,50
